time,Power,Oxygen,Cadence,HR,RF,Participant,Method
123.0,0.0,300.425,0.0,70.675,20.9,1.0,1.0
124.0,0.0,296.975,0.0,70.225,21.3,1.0,1.0
125.0,0.0,298.5,0.0,69.75,21.7,1.0,1.0
126.0,0.0,305.0,0.0,69.25,22.1,1.0,1.0
127.0,0.0,318.5,0.0,68.85,22.4333333333333,1.0,1.0
128.0,0.0,339.0,0.0,68.55,22.7,1.0,1.0
129.0,0.0,366.5,0.0,68.35,22.9,1.0,1.0
130.0,0.0,380.016666666667,0.0,68.2,22.8333333333333,1.0,1.0
131.0,0.0,379.55,0.0,68.1,22.5,1.0,1.0
132.0,0.0,366.616666666667,0.0,68.0333333333333,22.2666666666667,1.0,1.0
133.0,0.0,361.583333333333,0.0,68.0,22.0333333333333,1.0,1.0
134.0,0.0,364.45,0.0,68.0,21.8,1.0,1.0
135.0,0.0,375.8,0.0,68.0,21.5,1.0,1.0
136.0,0.0,390.7,0.0,68.0333333333333,21.1333333333333,1.0,1.0
137.0,0.0,406.466666666667,0.0,68.1,20.7666666666667,1.0,1.0
138.0,0.0,423.1,0.0,68.2,20.4,1.0,1.0
139.0,0.0,427.825,0.0,68.35,20.075,1.0,1.0
140.0,0.0,435.208333333333,0.0,68.55,19.6916666666667,1.0,1.0
141.0,0.0,445.25,0.0,68.8,19.25,1.0,1.0
142.0,0.0,457.95,0.0,69.1,18.75,1.0,1.0
143.0,0.0,461.75,0.0,69.3666666666667,18.3833333333333,1.0,1.0
144.0,0.0,456.65,0.0,69.6,18.15,1.0,1.0
145.0,0.0,442.65,0.0,69.8,18.05,1.0,1.0
146.0,0.0,424.383333333333,0.0,70.0,18.0166666666667,1.0,1.0
147.0,0.0,401.85,0.0,70.2,18.05,1.0,1.0
148.0,0.0,375.05,0.0,70.4,18.15,1.0,1.0
149.0,0.0,360.975,0.0,70.525,18.225,1.0,1.0
150.0,0.0,359.625,0.0,70.575,18.275,1.0,1.0
151.0,0.0,371.0,0.0,70.55,18.3,1.0,1.0
152.0,0.0,395.1,0.0,70.45,18.3,1.0,1.0
153.0,0.0,415.05,0.0,70.4166666666667,18.1333333333333,1.0,1.0
154.0,0.0,430.85,0.0,70.45,17.8,1.0,1.0
155.0,0.0,442.5,0.0,70.55,17.3,1.0,1.0
156.0,0.0,450.3,0.0,70.65,16.7,1.0,1.0
157.0,0.0,454.25,0.0,70.75,16.0,1.0,1.0
158.0,0.0,454.35,0.0,70.85,15.2,1.0,1.0
159.0,0.0,443.066666666667,0.0,70.875,14.7166666666667,1.0,1.0
160.0,0.0,420.4,0.0,70.825,14.55,1.0,1.0
161.0,0.0,386.35,0.0,70.7,14.7,1.0,1.0
162.0,0.0,345.983333333333,0.0,70.5666666666667,15.0,1.0,1.0
163.0,0.0,307.366666666667,0.0,70.3666666666667,15.5,1.0,1.0
164.0,0.0,270.5,0.0,70.1,16.2,1.0,1.0
165.0,0.0,237.116666666667,0.0,69.7666666666667,16.8333333333333,1.0,1.0
166.0,0.0,207.216666666667,0.0,69.3666666666667,17.4,1.0,1.0
167.0,0.0,180.8,0.0,68.9,17.9,1.0,1.0
168.0,0.0,159.175,0.0,68.4,18.475,1.0,1.0
169.0,0.0,145.658333333333,0.0,68.0,18.7583333333333,1.0,1.0
170.0,0.0,140.25,0.0,67.7,18.75,1.0,1.0
171.0,0.0,142.95,0.0,67.5,18.45,1.0,1.0
172.0,0.0,158.016666666667,0.0,67.3333333333333,18.2166666666667,1.0,1.0
173.0,0.0,185.45,0.0,67.2,18.05,1.0,1.0
174.0,0.0,225.25,0.0,67.1,17.95,1.0,1.0
175.0,0.0,253.483333333333,0.0,67.0833333333333,18.1166666666667,1.0,1.0
176.0,0.0,270.15,0.0,67.15,18.55,1.0,1.0
177.0,0.0,301.45,0.0,67.25,19.15,1.0,1.0
178.0,0.0,346.075,0.0,67.35,19.775,1.0,1.0
179.0,0.0,404.025,0.0,67.45,20.425,1.0,1.0
180.0,0.0,453.866666666667,0.0,67.5166666666667,20.9666666666667,1.0,1.0
181.0,0.0,495.6,0.0,67.55,21.4,1.0,1.0
182.0,0.0,519.9,0.0,67.55,21.5333333333333,1.0,1.0
183.0,0.0,523.266666666667,0.0,67.5833333333333,21.6333333333333,1.0,1.0
184.0,0.0,505.7,0.0,67.65,21.7,1.0,1.0
185.0,0.0,489.4,0.0,67.7,21.8,1.0,1.0
186.0,0.0,504.45,0.0,67.75,21.9,1.0,1.0
187.0,0.0,524.65,0.0,67.85,22.1,1.0,1.0
188.0,0.0,528.316666666667,0.0,67.9166666666667,22.2333333333333,1.0,1.0
189.0,0.0,515.45,0.0,67.95,22.3,1.0,1.0
190.0,0.0,507.483333333333,0.0,67.9833333333333,22.4333333333333,1.0,1.0
191.0,0.0,494.55,0.0,68.0833333333333,22.5666666666667,1.0,1.0
192.0,0.0,476.65,0.0,68.25,22.7,1.0,1.0
193.0,0.0,457.283333333333,0.0,68.4166666666667,22.5666666666667,1.0,1.0
194.0,0.0,447.483333333333,0.0,68.55,22.2666666666667,1.0,1.0
195.0,0.0,447.25,0.0,68.65,21.8,1.0,1.0
196.0,0.0,426.5,0.0,68.7,21.2,1.0,1.0
197.0,0.0,386.433333333333,0.0,68.7,20.6666666666667,1.0,1.0
198.0,0.0,348.733333333333,0.0,68.7333333333333,20.3666666666667,1.0,1.0
199.0,0.0,313.4,0.0,68.8,20.3,1.0,1.0
200.0,0.0,289.866666666667,0.0,68.8666666666667,20.2666666666667,1.0,1.0
201.0,0.0,288.0,0.0,68.8666666666667,20.3333333333333,1.0,1.0
202.0,0.0,307.8,0.0,68.8,20.5,1.0,1.0
203.0,0.0,334.42,0.0,68.7,20.58,1.0,1.0
204.0,0.0,356.826666666667,0.0,68.6,20.4733333333333,1.0,1.0
205.0,0.0,375.02,0.0,68.5,20.18,1.0,1.0
206.0,0.0,389.0,0.0,68.4,19.7,1.0,1.0
207.0,0.0,397.566666666667,0.0,68.3,18.8333333333333,1.0,1.0
208.0,0.0,404.525,0.0,68.275,17.925,1.0,1.0
209.0,0.0,409.875,0.0,68.325,16.975,1.0,1.0
210.0,0.0,404.183333333333,0.0,68.4833333333333,16.1833333333333,1.0,1.0
211.0,0.0,387.45,0.0,68.75,15.55,1.0,1.0
212.0,0.0,369.683333333333,0.0,69.1833333333333,15.1166666666667,1.0,1.0
213.0,0.0,365.73,0.0,69.75,15.07,1.0,1.0
214.0,0.0,375.59,0.0,70.45,15.41,1.0,1.0
215.0,0.0,390.98,0.0,71.15,16.22,1.0,1.0
216.0,0.0,411.9,0.0,71.85,17.5,1.0,1.0
217.0,0.0,427.0,0.0,72.45,20.3,1.0,1.0
218.0,0.0,440.541666666667,0.0,72.975,22.4416666666667,1.0,1.0
219.0,0.0,452.525,0.0,73.425,23.925,1.0,1.0
220.0,0.0,462.95,0.0,73.8,24.75,1.0,1.0
221.0,0.0,470.983333333333,0.0,74.1,25.35,1.0,1.0
222.0,0.0,466.616666666667,0.0,74.2666666666667,25.6833333333333,1.0,1.0
223.0,0.0,449.85,0.0,74.3,25.75,1.0,1.0
224.0,0.0,431.283333333333,0.0,74.3,25.7166666666667,1.0,1.0
225.0,0.0,419.2,0.0,74.4,25.5,1.0,1.0
226.0,0.0,413.6,0.0,74.6,25.1,1.0,1.0
227.0,0.0,408.05,0.0,74.95,23.5,1.0,1.0
228.0,0.0,394.483333333333,0.0,75.35,22.5333333333333,1.0,1.0
229.0,0.0,390.05,0.0,75.6833333333333,22.0,1.0,1.0
230.0,0.0,394.75,0.0,75.95,21.9,1.0,1.0
231.0,0.0,409.416666666667,0.0,76.15,21.8,1.0,1.0
232.0,0.0,420.65,0.0,76.3166666666667,21.7666666666667,1.0,1.0
233.0,0.0,428.45,0.0,76.45,21.8,1.0,1.0
234.0,0.0,422.216666666667,0.0,76.45,21.7333333333333,1.0,1.0
235.0,0.0,421.783333333333,2.0,76.3166666666667,21.6333333333333,1.0,1.0
236.0,0.0,427.15,6.0,76.05,21.5,1.0,1.0
237.0,0.0,456.1,12.0,75.7,21.3,1.0,1.0
238.0,0.0,477.566666666667,18.0,75.3,20.9666666666667,1.0,1.0
239.0,0.0,474.4,24.0,74.9666666666667,20.7,1.0,1.0
240.0,0.0,446.6,30.0,74.7,20.5,1.0,1.0
241.0,0.0,417.6,36.0,74.45,20.3,1.0,1.0
242.0,0.0,400.8,42.0,74.1833333333333,20.0333333333333,1.0,1.0
243.0,0.0,396.2,48.0,73.9,19.7,1.0,1.0
244.0,0.0,403.8,54.0,73.6,19.3,1.0,1.0
245.0,0.0,408.266666666667,58.0,73.3,19.0666666666667,1.0,1.0
246.0,0.0,409.6,60.0,73.0,19.0,1.0,1.0
247.0,0.0,407.8,60.0,72.7,19.1,1.0,1.0
248.0,0.0,417.533333333333,60.0,72.45,19.3333333333333,1.0,1.0
249.0,0.0,438.8,60.0,72.25,19.7,1.0,1.0
250.0,0.0,482.05,60.0,72.3,20.15,1.0,1.0
251.0,0.0,523.85,60.0,72.65,20.75,1.0,1.0
252.0,0.0,553.783333333333,60.0,73.1833333333333,21.4833333333333,1.0,1.0
253.0,0.0,571.85,60.0,73.9,22.35,1.0,1.0
254.0,0.0,578.05,60.0,74.8,23.35,1.0,1.0
255.0,0.0,573.5,60.0,76.0833333333333,24.1,1.0,1.0
256.0,0.0,558.2,60.0,77.75,24.6,1.0,1.0
257.0,0.0,543.8,60.0,79.5166666666667,24.8666666666667,1.0,1.0
258.0,0.0,546.7,60.0,81.3,25.0,1.0,1.0
259.0,0.0,566.9,60.0,83.1,25.0,1.0,1.0
260.0,0.0,589.95,60.0,84.6,24.9,1.0,1.0
261.0,0.0,615.85,60.0,85.8,24.7,1.0,1.0
262.0,0.0,634.916666666667,60.0,86.7666666666667,24.3333333333333,1.0,1.0
263.0,0.0,647.15,60.0,87.5,23.8,1.0,1.0
264.0,0.0,652.55,60.0,88.0,23.1,1.0,1.0
265.0,0.0,667.733333333333,60.0,88.1166666666667,22.55,1.0,1.0
266.0,0.0,692.7,60.0,87.85,22.15,1.0,1.0
267.0,0.0,715.8,60.0,87.4833333333333,21.8833333333333,1.0,1.0
268.0,0.0,728.5,60.0,87.1166666666667,21.6833333333333,1.0,1.0
269.0,0.0,730.8,60.0,86.75,21.55,1.0,1.0
270.0,0.0,726.7,60.0,86.5,21.5,1.0,1.0
271.0,0.0,713.05,60.0,86.25,21.5,1.0,1.0
272.0,0.0,709.95,60.0,86.05,21.6333333333333,1.0,1.0
273.0,0.0,719.883333333333,60.0,85.8166666666667,21.8333333333333,1.0,1.0
274.0,0.0,742.85,60.0,85.55,22.1,1.0,1.0
275.0,0.0,756.616666666667,60.0,85.1833333333333,22.2,1.0,1.0
276.0,0.0,757.67,60.0,84.81,22.16,1.0,1.0
277.0,0.0,746.01,60.0,84.43,21.98,1.0,1.0
278.0,0.0,730.17,60.0,83.9433333333333,21.7266666666667,1.0,1.0
279.0,0.0,710.15,60.0,83.35,21.4,1.0,1.0
280.0,0.0,685.95,60.0,82.65,21.0,1.0,1.0
281.0,0.0,659.066666666667,60.0,81.9666666666667,20.4333333333333,1.0,1.0
282.0,0.0,629.5,60.0,81.3,19.7,1.0,1.0
283.0,0.0,594.766666666667,60.0,80.7333333333333,18.8666666666667,1.0,1.0
284.0,0.0,561.6,60.0,80.2,18.2666666666667,1.0,1.0
285.0,0.0,530.0,60.0,79.7,17.9,1.0,1.0
286.0,0.0,503.48,60.0,79.14,17.74,1.0,1.0
287.0,0.0,488.506666666667,60.0,78.62,17.72,1.0,1.0
288.0,0.0,485.08,60.0,78.14,17.84,1.0,1.0
289.0,0.0,493.2,60.0,77.7,18.1,1.0,1.0
290.0,0.0,499.4,60.0,77.25,18.45,1.0,1.0
291.0,0.0,505.333333333333,60.0,76.7833333333333,19.0166666666667,1.0,1.0
292.0,0.0,527.266666666667,60.0,76.3166666666667,19.65,1.0,1.0
293.0,0.0,565.2,60.0,75.85,20.35,1.0,1.0
294.0,0.0,612.4,60.0,75.45,20.7833333333333,1.0,1.0
295.0,0.0,643.2,60.0,75.1166666666667,21.15,1.0,1.0
296.0,0.0,657.6,60.0,74.85,21.45,1.0,1.0
297.0,0.0,649.133333333333,60.0,74.55,21.75,1.0,1.0
298.0,0.0,663.2,60.0,74.25,22.2,1.0,1.0
299.0,0.0,699.8,60.0,73.95,22.8,1.0,1.0
300.0,0.0,704.45,60.0,73.75,23.3,1.0,1.0
301.0,0.0,677.15,60.0,73.65,23.7,1.0,1.0
302.0,0.0,655.583333333333,60.0,73.5833333333333,24.1,1.0,1.0
303.0,0.0,639.75,60.0,73.55,24.5,1.0,1.0
304.0,0.0,629.65,60.0,73.55,24.9,1.0,1.0
305.0,0.0,612.3,60.0,73.5833333333333,25.1,1.0,1.0
306.0,0.0,587.7,60.0,73.65,25.1,1.0,1.0
307.0,0.0,586.666666666667,60.0,73.6833333333333,25.0333333333333,1.0,1.0
308.0,0.0,563.8,60.0,73.65,24.75,1.0,1.0
309.0,0.0,519.1,60.0,73.55,24.25,1.0,1.0
310.0,0.0,505.816666666667,60.0,73.3666666666667,23.7,1.0,1.0
311.0,0.0,523.95,60.0,73.1,23.1,1.0,1.0
312.0,0.0,519.55,60.0,72.8,22.5,1.0,1.0
313.0,0.0,504.816666666667,60.0,72.5,22.0666666666667,1.0,1.0
314.0,0.0,479.75,60.0,72.2,21.8,1.0,1.0
315.0,0.0,483.0,60.0,71.9,21.7,1.0,1.0
316.0,0.0,517.45,60.0,71.6,21.75,1.0,1.0
317.0,0.0,552.283333333333,60.0,71.3666666666667,21.8166666666667,1.0,1.0
318.0,0.0,578.65,60.0,71.2,21.9833333333333,1.0,1.0
319.0,0.0,596.55,60.0,71.1,22.25,1.0,1.0
320.0,0.0,620.683333333333,60.0,71.0333333333333,22.75,1.0,1.0
321.0,0.0,640.3,60.0,71.05,23.1,1.0,1.0
322.0,0.0,655.4,60.0,71.15,23.3,1.0,1.0
323.0,0.0,670.633333333333,60.0,71.25,23.4333333333333,1.0,1.0
324.0,0.0,686.0,60.0,71.35,23.5,1.0,1.0
325.0,0.0,701.5,60.0,71.45,23.5,1.0,1.0
326.0,0.0,685.2,60.0,71.5,23.8,1.0,1.0
327.0,0.0,637.1,60.0,71.5,24.4,1.0,1.0
328.0,0.0,599.0,60.0,71.4666666666667,24.6666666666667,1.0,1.0
329.0,0.0,570.9,60.0,71.4,24.6,1.0,1.0
330.0,0.0,552.8,60.0,71.3,24.2,1.0,1.0
331.0,0.0,539.75,60.0,71.15,24.05,1.0,1.0
332.0,0.0,531.75,60.0,70.95,24.15,1.0,1.0
333.0,0.0,515.583333333333,60.0,70.75,24.4166666666667,1.0,1.0
334.0,0.0,491.25,60.0,70.55,24.85,1.0,1.0
335.0,0.0,458.75,60.0,70.35,25.45,1.0,1.0
336.0,0.0,462.35,60.0,70.25,25.5,1.0,1.0
337.0,0.0,502.05,60.0,70.25,25.0,1.0,1.0
338.0,0.0,522.383333333333,60.0,70.2833333333333,24.6333333333333,1.0,1.0
339.0,0.0,523.35,60.0,70.35,24.4,1.0,1.0
340.0,0.0,504.95,60.0,70.45,24.3,1.0,1.0
341.0,0.0,518.9,60.0,70.55,24.35,1.0,1.0
342.0,0.0,565.2,60.0,70.65,24.55,1.0,1.0
343.0,0.0,603.133333333333,60.0,70.7166666666667,24.5166666666667,1.0,1.0
344.0,0.0,632.7,60.0,70.75,24.25,1.0,1.0
345.0,0.0,653.9,60.0,70.75,23.75,1.0,1.0
346.0,0.0,653.65,60.0,70.75,23.5,1.0,1.0
347.0,0.0,631.95,60.0,70.75,23.5,1.0,1.0
348.0,0.0,634.116666666667,60.0,70.75,23.5333333333333,1.0,1.0
349.0,0.0,660.15,60.0,70.75,23.6,1.0,1.0
350.0,0.0,710.05,60.0,70.75,23.7,1.0,1.0
351.0,0.0,726.95,60.0,70.85,23.75,1.0,1.0
352.0,0.0,710.85,60.0,71.05,23.75,1.0,1.0
353.0,0.0,699.816666666667,60.0,71.35,23.7166666666667,1.0,1.0
354.0,0.0,693.85,60.0,71.75,23.65,1.0,1.0
355.0,0.0,692.95,60.0,72.25,23.55,1.0,1.0
356.0,0.0,694.716666666667,60.0,72.7,23.4333333333333,1.0,1.0
357.0,0.0,699.15,60.0,73.1,23.3,1.0,1.0
358.0,0.0,683.45,60.0,73.5,23.2333333333333,1.0,1.0
359.0,0.0,652.55,60.0,73.85,23.1,1.0,1.0
360.0,0.0,606.45,60.0,74.15,22.9,1.0,1.0
361.0,0.0,570.233333333333,60.0,74.35,22.6333333333333,1.0,1.0
362.0,0.0,543.9,60.0,74.45,22.3,1.0,1.0
363.0,0.0,526.466666666667,60.0,74.4833333333333,22.1,1.0,1.0
364.0,0.0,517.2,60.0,74.4166666666667,22.0666666666667,1.0,1.0
365.0,0.0,516.1,60.0,74.25,22.2,1.0,1.0
366.0,0.0,523.433333333333,60.0,74.05,22.3666666666667,1.0,1.0
367.0,0.0,525.6,60.0,73.8166666666667,22.4,1.0,1.0
368.0,0.0,522.6,60.0,73.55,22.3,1.0,1.0
369.0,0.0,509.5,60.0,73.3,22.2,1.0,1.0
370.0,0.0,503.5,60.0,73.05,22.35,1.0,1.0
371.0,0.0,500.366666666667,60.0,72.75,22.6166666666667,1.0,1.0
372.0,0.0,502.933333333333,60.0,72.45,22.85,1.0,1.0
373.0,0.0,511.2,60.0,72.15,23.05,1.0,1.0
374.0,0.0,525.9,60.0,71.8833333333333,23.1833333333333,1.0,1.0
375.0,0.0,552.65,60.0,71.6,23.35,1.0,1.0
376.0,0.0,591.45,60.0,71.3,23.55,1.0,1.0
377.0,0.0,628.283333333333,60.0,71.1,23.6833333333333,1.0,1.0
378.0,0.0,663.15,60.0,71.0,23.75,1.0,1.0
379.0,0.0,696.05,60.0,71.0,23.75,1.0,1.0
380.0,0.0,720.316666666667,60.0,71.1166666666667,23.5666666666667,1.0,1.0
381.0,0.0,735.95,60.0,71.35,23.2,1.0,1.0
382.0,0.0,740.116666666667,60.0,71.65,22.8,1.0,1.0
383.0,0.0,738.05,60.0,71.95,22.5,1.0,1.0
384.0,0.0,729.75,60.0,72.25,22.3,1.0,1.0
385.0,0.0,702.066666666667,60.0,72.5666666666667,21.9666666666667,1.0,1.0
386.0,0.0,655.0,60.0,72.9,21.5,1.0,1.0
387.0,0.0,616.166666666667,60.0,73.1333333333333,21.1666666666667,1.0,1.0
388.0,0.0,591.8,60.0,73.2666666666667,21.0,1.0,1.0
389.0,0.0,581.9,60.0,73.3,21.0,1.0,1.0
390.0,0.0,575.933333333333,60.0,73.2333333333333,21.0333333333333,1.0,1.0
391.0,0.0,572.4,60.0,73.1333333333333,21.1333333333333,1.0,1.0
392.0,0.0,571.3,60.0,73.0,21.3,1.0,1.0
393.0,0.0,567.4,60.0,72.9,21.4,1.0,1.0
394.0,0.0,571.75,60.0,72.85,21.6,1.0,1.0
395.0,0.0,591.883333333333,60.0,72.8833333333333,22.0333333333333,1.0,1.0
396.0,0.0,607.416666666667,60.0,72.9166666666667,22.3333333333333,1.0,1.0
397.0,0.0,618.35,60.0,72.95,22.5,1.0,1.0
398.0,0.0,618.45,60.0,72.9833333333333,22.5,1.0,1.0
399.0,0.0,621.95,60.0,73.0833333333333,22.5333333333333,1.0,1.0
400.0,0.0,628.85,60.0,73.25,22.6,1.0,1.0
401.0,0.0,640.65,60.0,73.4166666666667,22.6666666666667,1.0,1.0
402.0,0.0,642.4,60.0,73.6,22.85,1.0,1.0
403.0,0.0,634.1,60.0,73.8,23.15,1.0,1.0
404.0,0.0,619.25,60.0,73.9166666666667,23.1166666666667,1.0,1.0
405.0,0.0,597.85,60.0,73.95,22.75,1.0,1.0
406.0,0.0,590.283333333333,60.0,73.9833333333333,22.4166666666667,1.0,1.0
407.0,0.0,593.95,60.0,74.0166666666667,22.25,1.0,1.0
408.0,0.0,608.85,60.0,74.05,22.25,1.0,1.0
409.0,0.0,620.75,60.0,74.0166666666667,22.2166666666667,1.0,1.0
410.0,0.0,631.65,60.0,74.05,22.2,1.0,1.0
411.0,0.0,641.55,60.0,74.15,22.2,1.0,1.0
412.0,0.0,659.3,60.0,74.2333333333333,22.1166666666667,1.0,1.0
413.0,0.0,684.9,60.0,74.3,21.95,1.0,1.0
414.0,0.0,703.8,60.0,74.4333333333333,21.9833333333333,1.0,1.0
415.0,0.0,714.033333333333,60.6666666666667,74.5666666666667,22.0833333333333,1.0,1.0
416.0,0.0,715.6,62.0,74.7,22.25,1.0,1.0
417.0,0.0,711.1,64.0,74.8333333333333,22.35,1.0,1.0
418.0,0.0,708.45,66.0,74.95,22.55,1.0,1.0
419.0,0.0,707.65,68.0,75.05,22.85,1.0,1.0
420.0,0.0,698.016666666667,70.0,75.05,23.0333333333333,1.0,1.0
421.0,0.0,679.55,72.0,74.95,23.1,1.0,1.0
422.0,0.0,658.35,74.0,74.8166666666667,23.0333333333333,1.0,1.0
423.0,0.0,638.616666666667,76.0,74.75,22.9666666666667,1.0,1.0
424.0,0.0,620.35,78.0,74.75,22.9,1.0,1.0
425.0,0.0,605.516666666667,79.3333333333333,74.8833333333333,22.9666666666667,1.0,1.0
426.0,0.0,598.4,80.0,75.05,23.05,1.0,1.0
427.0,0.0,599.0,80.0,75.25,23.15,1.0,1.0
428.0,0.0,592.083333333333,80.0,75.5,23.1166666666667,1.0,1.0
429.0,0.0,577.65,80.0,75.8,22.95,1.0,1.0
430.0,0.0,564.383333333333,80.0,76.1,22.8166666666667,1.0,1.0
431.0,0.0,565.15,80.0,76.4,22.95,1.0,1.0
432.0,0.0,579.95,80.0,76.7,23.35,1.0,1.0
433.0,0.0,591.583333333333,80.0,77.05,23.6333333333333,1.0,1.0
434.0,0.0,600.05,80.0,77.45,23.8,1.0,1.0
435.0,0.0,617.683333333333,80.0,77.85,23.9666666666667,1.0,1.0
436.0,0.0,640.2,80.0,78.35,24.25,1.0,1.0
437.0,0.0,667.6,80.0,78.95,24.65,1.0,1.0
438.0,0.0,690.216666666667,80.0,79.6,24.9333333333333,1.0,1.0
439.0,0.0,708.05,80.0,80.3,25.1,1.0,1.0
440.0,0.0,727.916666666667,80.0,81.0333333333333,25.2333333333333,1.0,1.0
441.0,0.0,736.95,80.0,81.8,25.1,1.0,1.0
442.0,0.0,735.15,80.0,82.6,24.7,1.0,1.0
443.0,0.0,734.05,80.0,83.25,24.3833333333333,1.0,1.0
444.0,0.0,733.65,80.0,83.75,24.15,1.0,1.0
445.0,0.0,721.616666666667,80.0,84.15,23.8833333333333,1.0,1.0
446.0,0.0,711.4,80.0,84.45,23.55,1.0,1.0
447.0,0.0,703.0,80.0,84.65,23.15,1.0,1.0
448.0,0.0,706.25,80.0,84.8333333333333,22.9,1.0,1.0
449.0,0.0,721.15,80.0,85.0,22.8,1.0,1.0
450.0,0.0,740.883333333333,80.0,85.1666666666667,22.7666666666667,1.0,1.0
451.0,0.0,756.75,80.0,85.2666666666667,22.7333333333333,1.0,1.0
452.0,0.0,768.75,80.0,85.3,22.7,1.0,1.0
453.0,0.0,778.35,80.0,85.3,22.5666666666667,1.0,1.0
454.0,0.0,788.15,80.0,85.25,22.5,1.0,1.0
455.0,0.0,798.15,80.0,85.15,22.5,1.0,1.0
456.0,0.0,798.266666666667,80.0,85.0166666666667,22.5666666666667,1.0,1.0
457.0,0.0,788.5,80.0,84.85,22.7,1.0,1.0
458.0,0.0,776.0,80.0,84.6166666666667,22.9,1.0,1.0
459.0,0.0,690.4,80.0,84.35,24.9,1.0,1.0
460.0,0.0,638.9,80.0,84.05,31.8,1.0,1.0
461.0,0.0,628.2,80.0,83.7833333333333,35.3166666666667,1.0,1.0
462.0,0.0,658.3,80.0,83.55,35.45,1.0,1.0
463.0,0.0,672.6,80.0,83.35,35.6166666666667,1.0,1.0
464.0,0.0,668.5,80.0,83.2,35.65,1.0,1.0
465.0,0.0,646.0,80.0,83.1,35.55,1.0,1.0
466.0,0.0,635.066666666667,80.0,82.9333333333333,35.4166666666667,1.0,1.0
467.0,0.0,635.7,80.0,82.7,35.25,1.0,1.0
468.0,0.0,647.9,80.0,82.4,35.05,1.0,1.0
469.0,0.0,725.7,80.0,82.1,33.1,1.0,1.0
470.0,0.0,761.9,80.0,81.8,26.3,1.0,1.0
471.0,0.0,755.8,80.0,81.4666666666667,22.8833333333333,1.0,1.0
472.0,0.0,707.4,80.0,81.1,22.85,1.0,1.0
473.0,0.0,673.3,80.0,80.7,22.7833333333333,1.0,1.0
474.0,0.0,665.25,80.0,80.25,22.8,1.0,1.0
475.0,0.0,683.25,80.0,79.75,22.9,1.0,1.0
476.0,0.0,694.216666666667,80.0,79.35,23.0333333333333,1.0,1.0
477.0,0.0,698.15,80.0,79.05,23.2,1.0,1.0
478.0,0.0,695.05,80.0,78.85,23.4,1.0,1.0
479.0,0.0,693.35,80.0,78.75,23.5,1.0,1.0
480.0,0.0,693.05,80.0,78.75,23.5,1.0,1.0
481.0,0.0,697.15,80.0,78.7833333333333,23.5,1.0,1.0
482.0,0.0,705.65,80.0,78.85,23.5,1.0,1.0
483.0,0.0,718.55,80.0,78.95,23.5,1.0,1.0
484.0,0.0,720.5,80.0,79.05,23.7,1.0,1.0
485.0,0.0,711.5,80.0,79.15,24.1,1.0,1.0
486.0,0.0,693.6,80.0,79.2,24.3833333333333,1.0,1.0
487.0,0.0,666.8,80.0,79.2,24.55,1.0,1.0
488.0,0.0,646.966666666667,80.0,79.2333333333333,24.6166666666667,1.0,1.0
489.0,0.0,642.0,80.0,79.2,24.7,1.0,1.0
490.0,0.0,651.9,80.0,79.1,24.8,1.0,1.0
491.0,0.0,665.933333333333,80.0,79.0666666666667,24.9,1.0,1.0
492.0,0.0,684.1,80.0,79.1,25.0,1.0,1.0
493.0,0.0,706.4,80.0,79.2,25.1,1.0,1.0
494.0,0.0,729.95,80.0,79.45,24.95,1.0,1.0
495.0,0.0,754.75,80.0,79.85,24.55,1.0,1.0
496.0,0.0,782.616666666667,80.0,80.2666666666667,24.2333333333333,1.0,1.0
497.0,0.0,813.55,80.0,80.7,24.0,1.0,1.0
498.0,0.0,831.683333333333,80.0,81.0666666666667,23.8333333333333,1.0,1.0
499.0,0.0,831.616666666667,80.0,81.3,23.5,1.0,1.0
500.0,0.0,813.35,80.0,81.4,23.0,1.0,1.0
501.0,0.0,787.316666666667,80.0,81.3333333333333,22.3666666666667,1.0,1.0
502.0,0.0,774.75,80.0,81.25,22.1,1.0,1.0
503.0,0.0,775.65,80.0,81.15,22.2,1.0,1.0
504.0,0.0,787.1,80.0,81.05,22.5,1.0,1.0
505.0,0.0,809.1,80.0,80.95,23.0,1.0,1.0
506.0,0.0,815.9,80.0,80.8833333333333,23.2666666666667,1.0,1.0
507.0,0.0,807.5,80.0,80.85,23.3,1.0,1.0
508.0,0.0,783.9,80.0,80.85,23.1,1.0,1.0
509.0,0.0,770.566666666667,80.0,80.8166666666667,23.0666666666667,1.0,1.0
510.0,0.0,767.5,80.0,80.75,23.2,1.0,1.0
511.0,0.0,774.7,80.0,80.65,23.5,1.0,1.0
512.0,0.0,774.6,80.0,80.45,23.65,1.0,1.0
513.0,0.0,767.2,80.0,80.15,23.65,1.0,1.0
514.0,0.0,742.9,80.0,79.75,23.3833333333333,1.0,1.0
515.0,0.0,701.7,80.0,79.25,22.85,1.0,1.0
516.0,0.0,665.233333333333,80.0,78.75,22.45,1.0,1.0
517.0,0.0,643.433333333333,80.0,78.15,22.2833333333333,1.0,1.0
518.0,0.0,636.3,80.0,77.45,22.35,1.0,1.0
519.0,0.0,623.766666666667,80.0,76.7833333333333,22.4833333333333,1.0,1.0
520.0,0.0,634.4,80.0,76.15,22.7,1.0,1.0
521.0,0.0,668.2,80.0,75.55,23.0,1.0,1.0
522.0,0.0,686.1,80.0,75.0,23.25,1.0,1.0
